car_id,transmission_type,engine_size_cm3,fuel_type,powertrain,CO2_emission
6048,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),126
6049,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129
6050,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6051,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),130
6052,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),130
6053,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),130
6054,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),130
6055,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6056,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6057,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6058,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6059,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6060,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6061,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),130
6062,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),130
6063,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),130
6064,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),130
6065,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6066,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6067,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6068,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6069,Automatic,2998,Petrol,Internal Combustion Engine (ICE),188
6070,Automatic,2998,Petrol,Internal Combustion Engine (ICE),188
6071,Automatic,1998,Petrol,Internal Combustion Engine (ICE),167
6072,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6073,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6074,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6075,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6076,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6077,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6078,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6079,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6080,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6081,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6082,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6083,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6084,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),100
6085,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),102
6086,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),102
6087,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6088,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6089,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6090,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6091,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6092,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6093,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6094,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6095,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6096,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6097,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6098,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6099,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6100,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6101,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6102,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6103,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6104,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6105,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6106,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6107,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6108,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6109,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6110,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),115
6111,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6112,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6113,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92
6114,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92
6115,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98
6116,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98
6117,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98
6118,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98
6119,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98
6120,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98
6121,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98
6122,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98
6123,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92
6124,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),98
6125,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),108
6126,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6127,Automatic,1498,Petrol Electric,Hybrid Electric Vehicle (HEV),113
6128,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6129,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),108
6130,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),108
6131,Automatic,1497,Petrol Electric,Hybrid Electric Vehicle (HEV),112
6133,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6134,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6135,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6136,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6137,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6138,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6139,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6140,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6141,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6142,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6143,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6144,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),152
6145,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6146,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),152
6147,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),34
6148,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),34
6149,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),42
6150,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),42
6151,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),39
6152,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),39
6153,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),61
6154,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),61
6155,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6156,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),169
6157,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6158,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),169
6159,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6160,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),169
6161,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6162,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),169
6163,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6164,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),169
6165,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6166,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),169
6167,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6168,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),169
6169,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6170,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),164
6171,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6172,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),164
6173,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6174,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),164
6175,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6176,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),164
6177,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6178,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),164
6179,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6180,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),164
6181,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6182,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),164
6183,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),144
6184,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),164
6185,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),167
6186,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),179
6187,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),167
6188,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),179
6189,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),167
6190,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),179
6191,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6192,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6193,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6194,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6195,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6196,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6197,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6198,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6199,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6200,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6201,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6202,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6203,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6204,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6205,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),146
6206,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6207,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),163
6208,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),186
6209,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),163
6210,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),186
6211,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),163
6212,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),186
6213,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6214,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6215,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6216,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6217,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6218,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6219,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6220,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6221,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6222,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6223,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6224,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),188
6225,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6226,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),188
6227,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),170
6228,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),188
6229,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6230,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6231,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6232,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6233,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6234,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6235,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6236,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6237,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6238,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6239,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6240,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6241,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),179
6242,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),198
6243,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),179
6244,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),198
6245,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),179
6246,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),198
6247,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),169
6248,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),194
6249,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),169
6250,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),194
6251,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),169
6252,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),194
6253,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),148
6254,Automatic,1969,Petrol Electric,Hybrid Electric Vehicle (HEV),176
6255,Automatic,1969,Diesel,Internal Combustion Engine (ICE),169
6256,Automatic,1969,Diesel,Internal Combustion Engine (ICE),189
6257,Automatic,1969,Diesel,Internal Combustion Engine (ICE),169
6258,Automatic,1969,Diesel,Internal Combustion Engine (ICE),189
6259,Automatic,1969,Diesel,Internal Combustion Engine (ICE),169
6260,Automatic,1969,Diesel,Internal Combustion Engine (ICE),189
6261,Automatic,1969,Diesel,Internal Combustion Engine (ICE),169
6262,Automatic,1969,Diesel,Internal Combustion Engine (ICE),189
6263,Automatic,1969,Diesel,Internal Combustion Engine (ICE),169
6264,Automatic,1969,Diesel,Internal Combustion Engine (ICE),189
6265,Automatic,1969,Diesel,Internal Combustion Engine (ICE),169
6266,Automatic,1969,Diesel,Internal Combustion Engine (ICE),189
6267,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6268,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155
6269,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6270,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155
6271,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6272,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155
6273,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),170
6274,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),156
6275,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),168
6276,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),154
6277,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6278,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),154
6279,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),168
6280,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),154
6281,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6282,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),154
6283,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),168
6284,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),154
6285,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6286,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),154
6287,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),180
6288,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6289,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6290,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155
6291,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
6292,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),155
6293,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),192
6294,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),177
6295,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),36
6296,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),36
6297,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),36
6298,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),36
6299,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),46
6300,Automatic,1969,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),46
6301,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),158
6302,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),175
6303,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),164
6304,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),148
6305,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),158
6306,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),175
6307,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),148
6308,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),164
6309,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),158
6310,Automatic,1969,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),175
6311,Automatic,1969,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),148
